mesh_index,bary_before_translation,bary_after_translation,bbox_before_scaling,bbox_after_scaling
78,0.11702161575824731,4.7204989033913767e-07,1.5968480110168457,1.0000000298023224
79,0.15256686769666428,7.706592941072178e-07,1.7130720019340515,1.0000000298023224
80,0.24063830506209313,6.059328857405325e-07,1.4366919994354248,1.0
81,0.17821093081240366,7.123252087246961e-07,1.569870948791504,1.0000000298023224
82,0.11444972948926883,4.473734959414637e-07,1.6966609954833984,1.0000000298023224
83,0.1875728064162716,3.857961769921759e-07,1.6060280203819275,0.9999999701976776
84,0.11803740045676875,0.06290607064644395,1.8325070142745972,1.0000000298023224
85,0.2214032105767169,5.352954845372072e-07,1.471900999546051,0.9999999701976776
86,0.28345833340239057,4.224212715249769e-07,1.505366027355194,0.9999999701976776
87,0.17033664515668895,4.740725734688682e-07,1.6543710231781006,1.0
88,0.6649258667512539,5.397936682699698e-07,1.094285011291504,1.0
89,0.6427221822265028,2.627153715996826e-07,0.9500299990177155,1.0
90,0.6726766896670345,0.05903628746957905,0.9802580177783966,1.0
91,0.8009801902752481,3.867559463776314e-07,1.2957389950752258,1.0000000298023224
92,0.6392437715217603,5.635429816435477e-07,1.0309869647026062,1.0
93,0.7782772245304547,4.780955778591735e-07,1.1447139978408813,1.0
94,0.6009751025455466,4.530336322719362e-07,0.9959570169448853,1.0
95,0.07274695967217604,7.704526717291052e-08,1.8722529411315918,1.0
96,0.10436614081535206,2.096783983857152e-07,1.9425140023231506,1.0
97,0.26629195372437436,0.27363352428437776,1.9146869778633118,1.0000000298023224
98,0.10804529565776375,3.8206752740943234e-07,1.878059983253479,0.9999999701976776
99,0.22476219961213337,4.166130241173204e-07,1.8535500168800354,0.9999999701976776
100,0.3002635059152578,0.3555437342670027,1.9098870158195496,0.9999999701976776
101,0.11453318570287757,6.578974108156814e-07,1.8783069849014282,1.0
102,0.021617870567731182,5.951218138812532e-07,1.8584269881248474,1.0
103,0.4150520063960953,3.656327026407026e-07,1.920919954776764,1.0
104,0.07601579943564493,3.1903499320030055e-07,1.9531540274620056,1.0000000298023224
105,0.04933501300735453,8.786216955151803e-08,1.9147250056266785,1.0
106,0.06033773686331882,5.534225442886527e-07,1.8720420002937317,0.9999999701976776
107,0.2051034253218778,0.07588931579065553,1.8978620171546936,1.0
108,0.14242940566005793,3.018630013474068e-07,1.9073519706726074,0.9999999701976776
109,0.10887993230400307,0.043542091420544514,1.8737059831619263,1.0000000298023224
110,0.15684996457926187,2.1083299156429363e-07,1.8542850017547607,1.0
111,0.15220189718168953,4.383100433636729e-07,1.8495969772338867,1.0000000298023224
112,0.5422067114965824,4.4880815295590784e-07,1.7426150441169739,1.0
113,0.13059279307003965,3.478084550914713e-07,1.7718420028686523,1.0
114,0.1345526543478273,0.2569353868630387,1.8078259825706482,1.0
115,0.6150932455486792,4.22781517045012e-07,0.9372099936008453,1.0
116,0.5892071449464852,5.677869414583662e-07,0.9491829872131348,1.0000000298023224
117,0.5498851503000359,1.7958183355142825e-07,0.9068700075149536,0.9999999701976776
118,0.6095319293311618,3.8381766818985615e-07,0.9475589990615845,1.0
119,0.5192386045573876,3.3352040091275106e-07,0.9012109935283661,1.0
120,0.5573651349507697,3.611006621237539e-07,0.9429750144481659,1.0
121,0.12709366522645657,0.010843592405005587,1.967490017414093,1.0
122,0.0062798583752091686,1.1338746003140458e-07,1.868569016456604,1.0000000298023224
123,0.06088093863150407,0.041269600918527063,1.4085800051689148,1.0000000298023224
124,0.11505623433504278,0.08808278309645826,1.9073830246925354,1.0000000298023224
125,0.019094253842107743,0.03463581195663484,1.985298991203308,1.0
126,0.35408981670881196,0.12821085196207532,1.797132968902588,1.0
127,0.14627112014496818,0.013580178026321738,1.8739709854125977,1.0
128,0.018942861996294656,0.021352418303599158,1.974875032901764,1.0
129,0.0740907318283074,5.064281198000982e-07,1.9052680134773254,0.9999999701976776
130,0.1678994163241889,3.8136467341591894e-07,1.9687429666519165,1.0000000298023224
131,0.1767483341550867,5.08951249260509e-07,1.9483680129051208,1.0
132,0.21478744391140692,4.0595282905899764e-07,1.960789978504181,1.0000000298023224
133,0.1495521539270094,4.113323403406671e-07,1.6548670530319214,1.0000000298023224
134,0.09450934727509601,0.07185535528116554,1.9827190041542053,0.9999999701976776
135,0.14019496523894234,1.276580008626154e-07,1.8709819912910461,1.0
136,0.385179039626418,0.12433868504557402,1.9277650117874146,1.0000000298023224
137,0.19261028755520784,2.6420806734843493e-07,1.9145880341529846,1.0000000298023224
138,0.10141109198342528,5.299215403629417e-07,1.937313973903656,1.0
139,0.1751879353500823,5.85696069900032e-07,1.7667279839515686,0.9999999701976776
140,0.16621762998354708,0.03453930172326465,1.9785119891166687,1.0
141,0.5638797472526176,3.1184253166519127e-07,0.9504420161247253,1.0
142,0.573808548977999,3.3200890420185924e-07,0.9526149928569794,0.9999999701976776
143,0.7220971912931453,3.307927370913881e-07,0.9502789974212646,1.0
144,0.5885015207689424,3.2482170684088165e-07,0.947581022977829,1.0
145,0.5769990604605362,4.5626988663763614e-07,0.9610840082168579,1.0
146,0.5653752397569843,5.253925567214538e-07,0.9627499878406525,1.0000000298023224
147,0.5893041719816045,3.437999170745885e-07,0.9501979947090149,1.0
148,0.6064430926695007,0.018995706580089547,0.9502469897270203,1.0
149,0.6338964778232069,3.401804435887964e-07,0.9566110074520111,1.0000000298023224
150,0.600807748021225,2.41279239247457e-07,0.9557549953460693,0.9999999701976776
151,0.6727241295645748,3.5539902693830285e-07,0.9509580135345459,1.0000000298023224
152,0.7289353705297494,5.82504130554813e-07,0.9510790109634399,0.9999999701976776
153,0.6192860470818068,2.9557536379948657e-07,0.9604359865188599,0.9999999701976776
154,0.62681954255043,5.41310925692451e-07,0.9505430161952972,0.9999999701976776
155,0.6005987032999799,1.4318241700910158e-07,0.9500110149383545,1.0
156,0.5527647348786326,3.186920089552843e-07,0.953014999628067,1.0
157,0.590668735568652,3.751803701137376e-07,0.9538989961147308,0.9999999701976776
158,0.5498558201606426,4.1023398385586235e-07,0.9499669969081879,1.0
159,0.5393737828972885,2.7772012610792974e-07,0.9519059956073761,0.9999999701976776
160,0.6290956504430503,2.835211370452937e-07,0.9012010097503662,0.9999999701976776
161,0.6065341774873181,5.505419202739879e-07,0.9552009999752045,0.9999999701976776
162,0.6528108556775662,2.776384732336866e-07,0.9500000178813934,1.0
163,0.546908671567973,6.114228170947674e-07,0.9533349871635437,0.9999999701976776
164,0.56336835594969,4.0101107980780967e-07,0.9513290226459503,0.9999999701976776
165,0.7101051784926273,3.9506939437569747e-07,0.9560930132865906,0.9999999701976776
166,0.2061242511119089,1.377861615392887e-07,1.9482010006904602,1.0
167,0.24149808868766973,3.1101074446813513e-07,1.7369270324707031,1.0
168,0.3168139983331237,4.938849918765351e-07,1.9011160135269165,1.0
169,0.12282295364054294,4.230182784822182e-07,1.8747779726982117,1.0
170,0.21820231169629342,3.338032541017151e-07,1.5457000136375427,1.0
171,0.1756285905623982,4.623628831011418e-07,1.9138709902763367,1.0000000298023224
172,0.21989785622287103,0.026030800447685576,1.9771640300750732,1.0000000298023224
173,0.17696382000025096,1.3952333292350807e-07,1.8659000396728516,0.9999999701976776
174,0.2044531375076685,3.525990995822896e-07,1.9734309911727905,1.0000000298023224
175,0.03334110189493012,3.676402821301456e-07,1.7859529852867126,1.0
176,0.24069965397820353,0.07286849804608375,1.9515979886054993,1.0
177,0.23741539047316018,4.0302474689713577e-07,1.9581699967384338,1.0
178,0.23884955865026658,2.3677577364216813e-07,1.8465840220451355,1.0
179,0.2505378266860688,3.7068114040032766e-07,1.941872000694275,1.0000000298023224
180,0.2068218936539395,4.710040065411097e-07,1.981462001800537,1.0
181,0.28022052737217007,1.0714184000657494e-07,1.7624300122261047,1.0000000298023224
182,0.24482891775562582,3.2177266693035657e-07,1.9717680215835571,1.0
183,0.34438807818645234,4.1123690679800405e-07,1.3433939814567566,0.9999999701976776
184,0.20094525926103585,5.167763072858106e-07,1.9809499979019165,1.0
185,0.233842346089378,3.443705168518274e-07,1.9979180097579956,1.0
186,0.6359427657501621,4.598302910078437e-07,1.026324987411499,0.9999999701976776
187,0.9263198152200607,3.2678808135391197e-07,1.1615960001945496,1.0
188,0.7264673843342253,7.793872695459143e-08,0.9566089808940887,1.0000000298023224
189,0.6179348281378446,2.1230686717679922e-07,0.9485100209712982,0.9999999701976776
190,0.768096205938603,3.3662586578719203e-07,1.0699510276317596,1.0
191,0.7551880404857119,3.676220915457841e-07,0.8144719898700714,1.0
192,0.5979750375224754,0.025232623200801017,0.9487169981002808,1.0
193,0.6725980750844127,3.04229796325928e-07,0.8753600120544434,1.0000000298023224
194,0.7964198535117898,4.87459256449606e-07,0.9201700389385223,1.0000000298023224
195,0.7027454092558698,2.4943940624229563e-07,0.9490900039672852,1.0
196,0.5384434398929968,1.807185442731325e-07,0.949999988079071,1.0
197,0.6206009142426578,7.409422414831941e-08,0.949999988079071,1.0
198,0.557355983732202,3.354851488051592e-07,0.9495819807052612,1.0000000298023224
199,0.5876916756413357,3.302225763763926e-07,0.949999988079071,0.9999999701976776
200,0.6922929907879847,1.5662805075399714e-07,1.0856229662895203,1.0
201,0.5745402239120543,1.8283353981632287e-07,0.942203015089035,1.0000000298023224
202,0.6475534847905474,3.449225480688849e-07,0.9500010013580322,0.9999999701976776
203,0.6893834603266932,1.8169591425421192e-07,0.9479169845581055,1.0
204,0.6880110851539122,3.9134121929323797e-07,0.9351830184459686,0.9999999701976776
205,0.6696375309208323,0.007252916807615409,0.9933980107307434,0.9999999701976776
206,0.7100560364476317,2.5676047003169755e-07,0.9243449866771698,1.0
207,0.7989720232284511,3.069098357549637e-07,0.9415750205516815,0.9999999701976776
208,0.816518657811237,1.760110179890617e-07,0.8992919921875,1.0000000298023224
209,0.26618763635840753,4.1687606206469857e-07,0.4384649991989136,1.0
210,0.42113822257685674,3.562398644798412e-07,0.5007070004940033,1.0
211,0.31512519864248134,4.2353818235305563e-07,0.5555439889431,1.0
212,6.4625623295386685,0.039436956662266424,0.9782949686050415,1.0
213,2.058539419715679,2.2808252484406437e-07,0.3993400037288666,1.0000000298023224
214,0.25563895832691086,4.26600792439468e-07,0.45143699645996094,0.9999999701976776
215,3.720691970557677,3.330538691916497e-07,0.5295359790325165,1.0000000298023224
216,0.523289963630253,1.5583656668091598e-07,0.3224010020494461,1.0000000298023224
217,0.32853651309793824,3.284077702687419e-07,0.5561180114746094,0.9999999701976776
218,1.778319293692004,4.670670715014101e-07,0.4032449871301651,1.0000000298023224
219,0.27816579826534865,4.803115154488604e-07,0.33386000990867615,0.9999999701976776
220,0.2671780245017981,4.7195717859655057e-07,0.4104989916086197,0.9999999701976776
221,0.1332845339515966,5.660627242679765e-07,0.257191002368927,1.0000000298023224
222,6.103547869176356,3.4063133939470416e-07,10.39517879486084,1.0000000298023224
223,3.196920828191088,6.259501730223398e-07,0.41214799880981445,1.0000000298023224
224,0.13304997394510684,2.41967785491502e-07,0.32130400836467743,1.0000000298023224
225,2.36857794219781,3.5243548861016123e-07,2.1023250222206116,1.0
226,0.18729081581665363,3.9709592077898745e-07,0.3494030088186264,1.0000000298023224
227,2.05821906326473,3.7913600958125166e-07,0.7358550131320953,1.0
228,6.719878241173179,1.2821603000173436,14.714941024780273,0.9999999701976776
229,0.2171958648100716,2.858199159335716e-07,1.6744170188903809,1.0000000298023224
230,0.14334282075664814,0.2952803831965158,1.560014009475708,1.0
231,0.13893472788850167,3.1721364910412133e-07,1.6444730162620544,1.0
232,0.05901234776104655,3.3225326264106e-07,1.7181130051612854,1.0000000298023224
233,0.04074221933456525,3.812496948823251e-07,1.6983349919319153,1.0
234,0.2927472554429681,1.9183035370931058e-07,1.6962440013885498,0.9999999701976776
235,0.1750635544691423,0.21516023342943982,1.7137449979782104,1.0
236,0.3510317356658475,2.899777875844781e-07,1.7033600211143494,1.0000000298023224
237,0.08900340831838463,2.3814369208312828e-07,1.580718994140625,1.0
238,0.5452124582999442,1.6871387900165915e-07,1.7558019757270813,1.0
239,0.11655383219949908,2.224537214761858e-07,1.6018580198287964,1.0000000298023224
240,0.09357409227488636,6.082183475044645e-07,1.5375229716300964,1.0000000298023224
241,0.06906008672112043,3.015962588466667e-07,1.7122330069541931,1.0
242,0.21057668466415425,3.8858129093697823e-07,1.6850610375404358,1.0000000298023224
243,0.09807323604521545,1.1134450929297847e-07,1.8966930508613586,1.0
244,0.47666424266642365,0.08387717669817031,1.7897970080375671,1.0
245,0.39120012546533833,5.966684175844153e-07,1.963034987449646,1.0
246,0.10769678243871043,2.96351154546504e-07,1.6876400113105774,1.0000000298023224
247,0.6161873311195811,0.0003546645400052275,1.8007200360298157,1.0
248,0.13997946578570017,1.8504675878861038e-07,1.4948709905147552,1.0000000298023224
249,0.7511118448293252,0.2956460892856483,0.9521790146827698,1.0000000298023224
250,0.6197933669453894,4.38605328887537e-07,0.9514900147914886,1.0
251,0.6499119357948299,3.5218345547674175e-07,0.9500890076160431,1.0
252,0.7632416485695461,0.04860368979760341,0.9500730037689209,1.0
253,0.8489539684435254,2.0905678809356436e-07,0.9509879946708679,1.0
254,0.7157236152598982,4.639127418342181e-08,0.9523060321807861,1.0
255,0.6306075898950684,2.220347675133266e-07,0.9501500129699707,1.0
256,0.6712839669011713,0.03014112306823081,0.9499710202217102,1.0
257,0.6508585763650598,1.234975018009259e-07,0.9612410068511963,1.0
258,0.4822686096642026,4.2964328192047575e-07,0.9501479864120483,1.0
259,0.752598672827659,0.1033764203336136,1.116307020187378,1.0000000298023224
260,0.6848715087290542,0.2037599113227117,0.967738002538681,1.0
261,0.6775575116408642,0.027423688429234407,1.016150027513504,0.9999999701976776
262,0.695851762608933,4.775764109818094e-07,1.058506965637207,0.9999999701976776
263,0.8334864417456939,0.10709590017130931,1.0871309638023376,1.0
264,0.7675635509916364,0.16409134187584434,1.2234150171279907,1.0
265,0.8058827825891008,2.5034042788436695e-07,0.9635499715805054,1.0
266,0.8319919905309169,2.861458990090782e-07,0.954369992017746,1.0
267,0.7754802552104947,1.7571817843652025e-07,1.0622649788856506,1.0000000298023224
268,0.5342965024769218,0.20079616575675643,1.161907970905304,1.0000000298023224
269,0.6889701029516913,0.1085903615273947,0.9422570168972015,1.0000000298023224
270,0.7105155131520848,2.953036217970817e-07,0.9546709954738617,0.9999999701976776
271,0.7637198188915559,3.856201032216857e-07,0.9543749690055847,1.0
272,0.6697261699484889,2.358640048131861e-07,1.0041150152683258,0.9999999701976776
273,0.7692201627620732,3.0452244713812414e-07,1.0020359754562378,0.9999999701976776
274,0.8865248482482617,3.139739063097371e-07,0.991582989692688,1.0
275,0.75374701785697,4.217741021305774e-07,0.9500000178813934,1.0
276,0.8102130296793336,2.516462804318134e-07,0.9682449996471405,0.9999999701976776
277,0.7311895841765892,5.226458874938914e-07,0.9501439929008484,0.999532014131546
278,0.5686593301066706,4.466462297296843e-07,0.9748160243034363,0.9999999701976776
279,0.5944475384242862,4.0608771015867453e-07,1.052933007478714,1.0000000298023224
280,0.8435232033567552,2.279668180269719e-07,0.9642879962921143,1.0
281,0.5885226268897148,4.789593374828208e-07,0.9581970274448395,1.0000000298023224
282,0.7931645087286596,2.5127836385329644e-07,0.9641799628734589,1.0
283,0.685139519349915,3.9530025655912923e-07,0.9946319758892059,1.0000000298023224
284,0.8535421718882932,6.758008825006773e-07,0.9670670032501221,1.0
285,0.6979199645635585,5.361661438969497e-07,1.290647029876709,1.0
286,0.6111496747794566,0.08570192678105854,0.9499250054359436,1.0
287,0.8021325969379105,0.03542928098301133,0.9625730216503143,1.0
288,0.8088619685529032,2.0127471980768543e-07,1.4163010120391846,1.0
289,0.5682824743653756,5.04490883931981e-07,0.9826680123806,1.0
290,0.61290472405298,3.7715093258267926e-07,0.9506099820137024,1.0
291,0.706488035660171,6.215559452315255e-07,0.95557701587677,1.0000000298023224
292,0.6543213682940047,3.9520034082717474e-07,0.9519499838352203,1.0000000298023224
293,0.600338355950341,6.669655626960774e-07,0.9500779807567596,0.9999999701976776
294,0.9574370284895437,4.79200600482814e-07,1.0014469772577286,0.9999999850988388
295,0.6774876954557509,3.7726144742993776e-07,0.9697060286998749,1.0000000298023224
296,0.7260890758081702,1.862743707157272e-07,1.342449963092804,1.0000000298023224
297,0.6927825365713105,6.586722801298754e-08,0.954664021730423,1.0000000298023224
298,0.6803375521390315,5.963913000520867e-07,0.9594529867172241,0.9999999701976776
299,0.5931055592504135,1.288373112853973e-07,0.9500619769096375,1.0
300,0.7239784517171519,2.2331197310704653e-07,1.3415780067443848,1.0
301,4.491977672999786,3.0085015927511423e-07,25.095763206481934,0.9999999701976776
302,4.327842767267795,2.504324153074077e-07,6.988271951675415,1.0
303,7.663457293416542,2.5657234315027424e-07,13.387694835662842,1.0000000298023224
304,7.81905692410683,0.28007258775278954,14.060868740081787,0.9999999701976776
305,16.805627140931374,1.6192876740465778e-07,42.204545974731445,1.0
306,9.010907736929836,3.353375128569487e-07,12.378849983215332,0.9999999701976776
307,8.741306801005429,0.40433185542943195,16.92119598388672,1.0
308,7.3516252593488245,2.880595071480998e-07,12.509249687194824,0.9999999701976776
309,2.2579603577673635,3.866117002870401e-07,15.054458141326904,0.9999999701976776
310,6.51271781140333,3.3156070649449657e-07,6.301336050033569,0.9999999701976776
311,260.96596442218635,30.022486296782347,696.3833312988281,1.0000000298023224
312,5.537161958587136,4.5292359078188283e-07,9.61723279953003,1.0
313,2.9679989268922227,0.3337575448942097,5.421418905258179,1.0000000298023224
314,8.369090341008537,1.0428128534205328,14.173377990722656,0.9999999701976776
315,6.298881226596463,3.775321698233514e-07,12.955324172973633,1.0
316,5.315501380913228,0.5381180669152984,10.663543701171875,1.0000000298023224
317,0.151131255304111,0.31987668067393327,12.039965152740479,1.0000000298023224
318,8.474478919070684,3.397646408557718e-07,12.389431953430176,1.0
319,4.847112057519991,0.34333853920068264,6.4000420570373535,1.0000000298023224
320,3.2332582508588397,0.7242464306211202,10.684787273406982,1.0
321,0.08578582497677048,0.14745676106004088,1.8857110142707825,0.9999999701976776
322,0.1456951188701051,0.037714327638544584,1.8786669969558716,0.9999999701976776
323,0.196475323450577,0.04198704144228567,1.927711009979248,0.9999999701976776
324,0.14968175773753917,5.178627683554035e-07,1.9386730194091797,1.0
325,0.07952423909323691,4.0578140839417435e-07,1.5748810172080994,1.0
326,0.08902825406349749,0.1451896033537896,1.6911439895629883,1.0
327,0.20601682414537334,0.011391045807464814,1.8014490008354187,1.0
328,0.1612188541636658,0.08292395782816647,1.7069669961929321,1.0
329,0.16094248211872952,0.38021767774604504,1.8192560076713562,0.9999999701976776
330,0.20434492398056678,0.05869798822834705,1.866474986076355,1.0
331,0.1425766895451527,0.02735619936029472,1.9248110055923462,1.0
332,0.12123727752240845,0.07376448231027241,1.9439250230789185,0.9999999701976776
333,0.08814101361317421,0.07961674624291046,1.8857530355453491,1.0
334,0.2118533581124476,0.07334486073776608,1.8655250072479248,1.0
335,0.17997594822940585,2.5568494319497286e-07,1.9127209782600403,1.0
336,0.12126332470047883,0.046689230753909634,1.8358800411224365,1.0000000298023224
337,0.09926121773024904,0.07580164130900215,1.9277729988098145,1.0
338,0.06839347453743364,0.06827403557636276,1.912913978099823,1.0
339,0.1264192230829829,1.6479625909220576e-07,1.8867520093917847,0.9999999701976776
340,0.1334935373221453,4.0807839665148056e-07,1.7489370107650757,1.0
341,0.605532885389395,0.024332416683498725,0.9781760275363922,1.0
342,0.5925125021488235,0.03852509729877489,0.9505949914455414,0.9999999701976776
343,0.5949269818339844,4.6793744252606414e-07,0.9517379999160767,1.0
344,0.6526987037507537,0.0490583001660446,0.9521559774875641,1.0
345,0.5760351978617805,5.363729311411834e-07,0.9608759880065918,1.0
346,0.6685122387024317,2.680684176420042e-07,0.958855003118515,0.9999999701976776
347,0.6172229189429197,7.458525607740021e-07,1.0199759900569916,0.9999999701976776
348,0.6219296004858029,3.975847147868723e-07,0.9498800039291382,0.9999999701976776
349,0.5589806562611154,5.567385673914005e-07,0.9500420093536377,0.9999999701976776
350,0.4082583860432275,3.350949188128038e-07,0.9535919725894928,1.0
351,0.6763959459651885,5.00037798106496e-07,0.957040011882782,1.0
352,0.58924115871368,4.486172024520061e-07,0.9548409879207611,0.9999999701976776
353,0.641489989520677,3.760878006177472e-07,0.9502829909324646,1.0
354,0.5916160209359898,3.5168485994082933e-07,0.969758003950119,0.9999999701976776
355,0.34222587303933855,2.778099360535935e-07,0.9499939680099487,1.0
356,0.568814394346879,0.12191320371471172,0.9554270207881927,1.0000000298023224
357,0.5134826365041509,4.7150428223417446e-07,0.951119989156723,1.0000000298023224
358,0.6135651442722562,3.5502620071168566e-07,0.9580169916152954,1.0
359,0.5181012293161633,4.782823164605592e-07,0.9566340148448944,1.0
360,0.5848085351110712,3.5401017709446004e-07,0.951179027557373,1.0000000298023224
361,0.5564076135167525,0.02487490703587548,0.9452699720859528,1.0000000298023224
362,0.49034289039255535,3.021844295701687e-07,0.9591799974441528,0.9999999701976776
363,0.5961904161019338,5.694196760775668e-07,0.9609159827232361,1.0000000298023224
364,0.666218351043032,2.505686097707097e-07,0.9523209929466248,1.0
365,0.6255988223242329,2.445084615581673e-07,0.9092489778995514,0.9999999701976776
366,0.5914617959494456,3.7723511064454216e-07,0.9499170184135437,1.0000000298023224
367,0.6277920141807364,4.3069180178148914e-07,0.9671410322189331,1.0
368,0.4994504009697227,3.1993369491559935e-07,0.9498339891433716,1.0000000298023224
369,0.6065747592131492,0.026927892968930625,0.9548079967498779,1.0000000298023224
370,0.543594903264621,6.5127367641999e-07,0.9500959813594818,0.9999999701976776
371,0.5843420809561121,0.047958705502331916,0.9510070085525513,1.0000000298023224
372,0.5772178407515287,0.08702351050893783,0.9987079799175262,1.0
373,0.5029090701665172,0.09971042138259067,0.9499219954013824,1.0000000298023224
374,0.5796310576661524,1.0230234440459575e-07,0.9499619901180267,1.0
375,0.5569635883813732,5.043940125604259e-07,0.9525090157985687,0.9999999701976776
376,0.5816325994500551,5.347175423660926e-07,0.9509060084819794,1.0
