class,shape_file,num_vertices,num_faces,face_types,bounding_box
Apartment,D00860.obj,19857,25206,triangle,"{""min"": [-0.764923, -0.760034, -0.474753], ""max"": [0.927037, 0.399913, 0.451175]}"
Apartment,D00869.obj,4930,9069,triangle,"{""min"": [-0.984513, -0.521765, -0.380646], ""max"": [0.688383, 0.644962, 0.551785]}"
Apartment,D00921.obj,12842,7983,triangle,"{""min"": [-0.850705, -0.487423, -0.558467], ""max"": [0.822601, 0.545748, 0.554978]}"
Apartment,D00953.obj,4158,7140,triangle,"{""min"": [-0.949201, -0.826799, -0.444887], ""max"": [0.665321, 0.896079, 0.51871]}"
Apartment,m463.obj,2022,3672,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.785029, 0.975, 0.574765]}"
Apartment,m464.obj,8301,12810,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.347449, 0.975, 0.296305]}"
Apartment,m465.obj,2335,4363,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.21702, 0.975, 0.251523]}"
AquaticAnimal,m53.obj,18409,34877,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.163371, 0.348761, 0.975]}"
AquaticAnimal,m54.obj,18143,33836,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.254899, 0.371143, 0.975]}"
AquaticAnimal,m55.obj,19505,37072,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.18151, 0.380146, 0.975]}"
AquaticAnimal,m56.obj,5814,10893,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.168956, 0.367452, 0.975]}"
AquaticAnimal,m57.obj,18878,36278,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.143963, 0.389443, 0.975]}"
AquaticAnimal,m58.obj,477,950,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.537049, 0.500211, 0.975]}"
AquaticAnimal,m59.obj,44,1680,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.225, 0.225, 0.975]}"
AquaticAnimal,m60.obj,1606,3208,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.348674, 0.407675, 0.975]}"
AquaticAnimal,m61.obj,216,337,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.18743, 0.443396, 0.975]}"
AquaticAnimal,m62.obj,241,478,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.131276, 0.749178, 0.975]}"
AquaticAnimal,m63.obj,1112,1792,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.724541, 0.777238]}"
AquaticAnimal,m64.obj,247,444,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.545087, 0.1789]}"
AquaticAnimal,m65.obj,1004,1930,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.399816, 0.604595, 0.975]}"
AquaticAnimal,m66.obj,4117,8196,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.445705, 0.547553, 0.975]}"
AquaticAnimal,m67.obj,14000,27996,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.2497, 0.388988]}"
AquaticAnimal,m68.obj,553,1098,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.278519, 0.18743]}"
AquaticAnimal,m69.obj,317,560,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.357325, 0.264776, 0.975]}"
AquaticAnimal,m70.obj,320,560,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.454415, 0.266076, 0.975]}"
AquaticAnimal,m71.obj,420,836,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.32599, 0.371535, 0.975]}"
AquaticAnimal,m72.obj,331,590,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.456203, 0.262828, 0.975]}"
AquaticAnimal,m73.obj,285,564,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.610865, 0.376181]}"
AquaticAnimal,m74.obj,162,336,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.354455, 0.321596, 0.975]}"
AquaticAnimal,m75.obj,298,512,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.538384, 0.299311, 0.975]}"
AquaticAnimal,m76.obj,1583,3164,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.39593, 0.35314, 0.975]}"
AquaticAnimal,m77.obj,11578,23022,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.407994, 0.611203]}"
AquaticAnimal,m78.obj,468,734,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.51665, 0.428181]}"
AquaticAnimal,m79.obj,166,226,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.256171, 0.300958]}"
AquaticAnimal,m80.obj,1104,2104,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.308883, 0.416001]}"
AquaticAnimal,m81.obj,857,1673,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.4145, 0.291, 0.975]}"
Bed,D00031.obj,1867,3590,triangle,"{""min"": [-0.669666, -0.708463, -0.267503], ""max"": [0.930426, 0.726534, 0.312193]}"
Bed,D00110.obj,1926,3644,triangle,"{""min"": [-0.8889, -0.718484, -0.220014], ""max"": [0.75223, 0.524562, 0.339705]}"
Bed,D00121.obj,15368,24612,triangle,"{""min"": [-0.912283, -0.599669, -0.482021], ""max"": [0.78579, 0.858504, 0.463209]}"
Bed,D00184.obj,7218,14204,triangle,"{""min"": [-0.937684, -0.891329, -0.466361], ""max"": [0.750002, 0.664602, 0.341943]}"
Bed,D00210.obj,22063,34247,triangle,"{""min"": [-0.667887, -0.532688, -0.412555], ""max"": [0.81694, 0.866731, 0.546372]}"
Bed,D00213.obj,2277,4536,triangle,"{""min"": [-0.955079, -0.365319, -0.375599], ""max"": [0.747501, 0.50444, 0.275625]}"
Bed,D00217.obj,3238,6272,triangle,"{""min"": [-0.842601, -0.54509, -0.3038], ""max"": [0.881592, 0.411619, 0.422549]}"
Bed,D00307.obj,2644,5259,triangle,"{""min"": [-0.820216, -0.833938, -0.213808], ""max"": [0.991699, 0.872106, 0.392634]}"
Bed,D00322.obj,9342,14796,triangle,"{""min"": [-0.94314, -0.415536, -0.520955], ""max"": [0.864001, 0.599245, 0.520602]}"
Bed,D00417.obj,12808,24736,triangle,"{""min"": [-0.799888, -0.509407, -0.374758], ""max"": [0.796046, 0.668083, 0.302302]}"
Bed,D00538.obj,7136,13868,triangle,"{""min"": [-0.838246, -0.479658, -0.325735], ""max"": [0.8386, 0.702627, 0.411787]}"
Bed,D00545.obj,415,838,triangle,"{""min"": [-0.832734, -0.47967, -0.39825], ""max"": [0.876784, 0.747412, 0.346334]}"
Bed,D00552.obj,6349,12251,triangle,"{""min"": [-1.05698, -0.719045, -0.464456], ""max"": [0.489625, 0.71651, 0.232915]}"
Bed,D00565.obj,826,1628,triangle,"{""min"": [-1.08588, -0.605613, -0.375019], ""max"": [0.602982, 0.718594, 0.180431]}"
Bed,D00650.obj,3752,7443,triangle,"{""min"": [-0.863733, -0.550605, -0.421559], ""max"": [0.833154, 0.377532, 0.282019]}"
Bed,D00735.obj,453,684,triangle,"{""min"": [-0.644923, -0.684425, -0.312594], ""max"": [1.11344, 0.73777, 0.476146]}"
Bed,D00836.obj,1563,3154,triangle,"{""min"": [-0.795864, -0.365307, -0.304602], ""max"": [0.919097, 0.512459, 0.597853]}"
Bed,D00839.obj,16364,32648,triangle,"{""min"": [-0.800648, -0.877287, -0.351917], ""max"": [0.864395, 0.569772, 0.290771]}"
Bed,D00969.obj,13151,23918,triangle,"{""min"": [-0.906979, -0.928304, -0.466867], ""max"": [0.798208, 0.569391, 0.379395]}"
Bed,D00988.obj,768,624,triangle,"{""min"": [-0.867888, -0.726326, -0.517681], ""max"": [0.815509, 0.426407, 0.208921]}"
Bed,m945.obj,8116,15659,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.740004, 0.813378, 0.975]}"
Bed,m946.obj,449,644,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.494149, 0.494147, 0.975]}"
Bed,m947.obj,441,584,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.721994, 0.445454, 0.975]}"
Bed,m948.obj,4597,9038,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.893382, 0.961408]}"
Bed,m949.obj,706,1388,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.956207, 0.975, 0.489954]}"
Bed,m950.obj,437,724,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.769384, 0.889227, 0.975]}"
Bed,m951.obj,363,572,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.797947, 0.536752, 0.975]}"
Bicycle,D00016.obj,2769,5049,triangle,"{""min"": [-0.914299, -0.44062, -0.209935], ""max"": [0.959955, 0.818183, 0.177847]}"
Bicycle,D00033.obj,2192,4448,triangle,"{""min"": [-1.0652, -0.389308, -0.281626], ""max"": [0.878724, 0.704617, 0.310015]}"
Bicycle,D00040.obj,25426,50650,triangle,"{""min"": [-0.94097, -0.458162, -0.31764], ""max"": [0.963824, 0.744808, 0.315601]}"
Bicycle,D00077.obj,16416,32265,triangle,"{""min"": [-0.846692, -0.658064, -0.363761], ""max"": [1.04491, 0.486785, 0.288974]}"
Bicycle,D00078.obj,22674,44740,triangle,"{""min"": [-1.01698, -0.596377, -0.365122], ""max"": [0.86983, 0.758111, 0.358418]}"
Bicycle,D00462.obj,56754,111471,triangle,"{""min"": [-0.981432, -0.593991, -0.276838], ""max"": [0.933426, 0.611169, 0.23777]}"
Bicycle,D00514.obj,6951,12939,triangle,"{""min"": [-1.00041, -0.554131, -0.218428], ""max"": [0.867701, 0.697751, 0.17829]}"
Bicycle,D00536.obj,30832,60488,triangle,"{""min"": [-0.885706, -0.552034, -0.459882], ""max"": [1.02261, 0.679221, 0.437129]}"
Bicycle,D00555.obj,34364,64544,triangle,"{""min"": [-0.953013, -0.49476, -0.333261], ""max"": [0.973589, 0.757895, 0.354566]}"
Bicycle,D00558.obj,19417,37661,triangle,"{""min"": [-1.01428, -0.539415, -0.283491], ""max"": [0.938784, 0.584583, 0.236967]}"
Bicycle,D00567.obj,436,916,triangle,"{""min"": [-0.923799, -0.503743, -0.288646], ""max"": [0.991099, 0.689679, 0.266948]}"
Bicycle,D00621.obj,2769,5049,triangle,"{""min"": [-0.914804, -0.720661, -0.212118], ""max"": [0.956869, 0.549773, 0.175426]}"
Bicycle,D00708.obj,22495,44110,triangle,"{""min"": [-0.993872, -0.56247, -0.307887], ""max"": [0.942018, 0.649391, 0.280766]}"
Bicycle,D00750.obj,3053,5484,triangle,"{""min"": [-0.811559, -0.818838, -0.167292], ""max"": [1.10338, 0.736372, 0.439656]}"
Bicycle,D00838.obj,23397,45925,triangle,"{""min"": [-0.942974, -0.638045, -0.298061], ""max"": [0.971944, 0.560247, 0.284249]}"
Bicycle,D00847.obj,22672,44707,triangle,"{""min"": [-0.932407, -0.589276, -0.361317], ""max"": [0.973915, 0.732026, 0.361906]}"
Bicycle,D00904.obj,5354,10548,triangle,"{""min"": [-0.959896, -0.599316, -0.196088], ""max"": [0.953013, 0.637406, 0.191298]}"
Bicycle,D00930.obj,29173,57224,triangle,"{""min"": [-0.738729, -0.51995, -0.3426], ""max"": [0.994006, 0.852751, 0.337158]}"
Bicycle,D00931.obj,32603,64230,triangle,"{""min"": [-0.920573, -0.400919, -0.432948], ""max"": [0.849829, 0.684049, 0.135958]}"
Bicycle,D00974.obj,6045,12065,triangle,"{""min"": [-0.843326, -0.583879, -0.210511], ""max"": [1.05063, 0.550897, 0.209059]}"
Bicycle,m1472.obj,524,846,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.406458, 0.566816, 0.975]}"
Bicycle,m1473.obj,2192,4448,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.557643, 0.314071]}"
Bicycle,m1475.obj,6049,12065,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.513449, 0.232333]}"
Bicycle,m1476.obj,436,916,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.299675, 0.574723, 0.975]}"
Bicycle,m1477.obj,22682,44727,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.616046, 0.376031]}"
Bicycle,m1478.obj,2769,5049,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.611666, 0.223576]}"
Biplane,D00069.obj,3242,6326,triangle,"{""min"": [-1.06342, -0.446842, -0.198847], ""max"": [0.905137, 0.553446, 0.199738]}"
Biplane,D00132.obj,287,348,triangle,"{""min"": [-0.948872, -0.416782, -0.129309], ""max"": [0.947322, 0.85261, 0.255501]}"
Biplane,D00178.obj,10942,8057,triangle,"{""min"": [-0.870457, -0.469202, -0.176893], ""max"": [0.487153, 0.592445, 0.125855]}"
Biplane,D00199.obj,2584,3764,triangle,"{""min"": [-1.01653, -0.38886, -0.234302], ""max"": [0.915606, 1.07596, 0.339116]}"
Biplane,D00246.obj,14082,9353,triangle,"{""min"": [-0.984595, -0.395955, -0.193048], ""max"": [0.998878, 0.632082, 0.139304]}"
Biplane,D00276.obj,567,916,triangle,"{""min"": [-1.08018, -0.864861, -0.468883], ""max"": [0.699036, 0.766394, 0.477538]}"
Biplane,D00277.obj,22427,41567,triangle,"{""min"": [-0.557817, -1.05515, -0.278621], ""max"": [0.804851, 0.813411, 0.268756]}"
Biplane,D00320.obj,9723,17476,triangle,"{""min"": [-0.990106, -0.75142, -0.152266], ""max"": [0.984606, 0.427939, 0.303238]}"
Biplane,D00373.obj,5941,12536,triangle,"{""min"": [-0.666583, -0.96762, -0.376918], ""max"": [0.863905, 0.930583, 0.245878]}"
Biplane,D00410.obj,2167,4254,triangle,"{""min"": [-1.1498, -0.571534, -0.231691], ""max"": [0.772427, 0.608046, 0.173266]}"
Biplane,D00490.obj,24998,46318,triangle,"{""min"": [-0.858495, -0.555024, -0.26707], ""max"": [0.970724, 0.710541, 0.214749]}"
Biplane,D00515.obj,5381,10522,triangle,"{""min"": [-0.890078, -0.889517, -0.31532], ""max"": [0.687934, 0.863811, 0.254273]}"
Biplane,D00601.obj,18086,36024,triangle,"{""min"": [-0.807461, -0.49454, -0.350623], ""max"": [0.820881, 0.784118, 0.447235]}"
Biplane,D00616.obj,20306,37102,triangle,"{""min"": [-1.03189, -0.595964, -0.192579], ""max"": [0.95107, 0.339843, 0.186078]}"
Biplane,D00632.obj,624,1024,triangle,"{""min"": [-0.845186, -0.93675, -0.236713], ""max"": [0.628879, 0.935701, 0.317531]}"
Biplane,D00634.obj,48973,77264,triangle,"{""min"": [-0.958046, -0.738138, -0.336325], ""max"": [0.976882, 0.796668, 0.259283]}"
Biplane,D00666.obj,469,794,triangle,"{""min"": [-1.22452, -0.946743, -0.266142], ""max"": [0.693364, 0.962328, 0.179309]}"
Biplane,D00854.obj,18966,37292,triangle,"{""min"": [-0.967073, -0.953196, -0.191033], ""max"": [0.454312, 0.980111, 0.354826]}"
Biplane,D00890.obj,45079,47490,triangle,"{""min"": [-0.889169, -0.837059, -0.259336], ""max"": [0.882175, 0.766087, 0.321112]}"
Biplane,D00900.obj,27750,49863,triangle,"{""min"": [-1.17911, -0.897227, -0.179258], ""max"": [0.805355, 0.482773, 0.275993]}"
Biplane,m1118.obj,10676,20408,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.231623, 0.526884]}"
Biplane,m1119.obj,863,1550,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.379325, 0.815271]}"
Biplane,m1120.obj,65722,129881,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.370037, 0.889139]}"
Biplane,m1121.obj,1062,1913,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.792248, 0.975, 0.328749]}"
Biplane,m1122.obj,6704,11577,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.93572, 0.975, 0.304519]}"
Biplane,m1123.obj,1015,1756,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.697675, 0.975, 0.318427]}"
Biplane,m1124.obj,390,572,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.633082, 0.975, 0.240746]}"
Biplane,m1125.obj,434,656,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.799082, 0.975, 0.274375]}"
Biplane,m1126.obj,770,1316,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.788134, 0.975, 0.236106]}"
Biplane,m1127.obj,354,520,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.811053, 0.975, 0.219704]}"
Biplane,m1128.obj,718,1232,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.967087, 0.241951]}"
Biplane,m1129.obj,3351,6272,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.346551, 0.699508]}"
Biplane,m1131.obj,482,768,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.705618, 0.975, 0.196732]}"
Biplane,m1132.obj,882,1428,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.7227, 0.975, 0.209765]}"
Biplane,m1133.obj,624,1024,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.769747, 0.975, 0.311217]}"
Biplane,m1134.obj,338,512,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.542388, 0.975, 0.1732]}"
Biplane,m1135.obj,264,360,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.545907, 0.975, 0.181047]}"
Biplane,m1136.obj,904,1628,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.559108, 0.975, 0.233333]}"
Biplane,m1137.obj,408,524,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.461983, 0.975, 0.199618]}"
Biplane,m1138.obj,2050,3586,triangle,"{""min"": [0.052495, 0.025, 0.025], ""max"": [0.975, 0.907034, 0.377887]}"
Biplane,m1139.obj,2920,4234,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.647434, 0.975, 0.274384]}"
Biplane,m1141.obj,11819,23138,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.310844, 0.62003]}"
Biplane,m1143.obj,3336,6570,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.504495, 0.975, 0.209713]}"
Biplane,m1144.obj,3627,6736,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.716901, 0.291304]}"
Biplane,m1146.obj,1700,3016,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.88836, 0.32216, 0.975]}"
Bird,D00089.obj,233,462,triangle,"{""min"": [-1.16401, -0.562623, -0.314817], ""max"": [0.785119, 0.507858, 0.154772]}"
Bird,D00113.obj,15871,31702,triangle,"{""min"": [-0.989781, -0.565778, -0.557952], ""max"": [0.729676, 0.957181, 0.602622]}"
Bird,D00164.obj,8188,16135,triangle,"{""min"": [-0.692378, -0.498351, -0.400888], ""max"": [1.18953, 0.598524, 0.105716]}"
Bird,D00234.obj,1247,2468,triangle,"{""min"": [-0.928219, -0.966801, -0.185647], ""max"": [0.947521, 0.625768, 0.258145]}"
Bird,D00271.obj,12813,24753,triangle,"{""min"": [-1.17434, -0.67701, -0.192772], ""max"": [0.735516, 0.633247, 0.20922]}"
Bird,D00284.obj,13253,26516,triangle,"{""min"": [-1.17688, -0.422644, -0.266977], ""max"": [0.723095, 0.608828, 0.202101]}"
Bird,D00323.obj,260,364,triangle,"{""min"": [-0.777682, -0.188336, -0.049014], ""max"": [1.19869, 0.343315, 0.043661]}"
Bird,D00386.obj,1751,3498,triangle,"{""min"": [-1.057619, -0.286252, -0.132731], ""max"": [0.810894, 0.353767, 0.073903]}"
Bird,D00438.obj,1824,3709,triangle,"{""min"": [-1.18694, -0.545674, -0.194944], ""max"": [0.786275, 0.371307, 0.064915]}"
Bird,D00442.obj,9745,17119,triangle,"{""min"": [-0.874312, -0.617021, -0.37487], ""max"": [0.911395, 0.504857, 0.525607]}"
Bird,D00546.obj,1162,2012,triangle,"{""min"": [-1.23614, -0.288082, -0.248996], ""max"": [0.715362, 0.408477, 0.150496]}"
Bird,D00599.obj,1792,3626,triangle,"{""min"": [-1.20739, -0.452237, -0.05299], ""max"": [0.749861, 0.290011, 0.157614]}"
Bird,D00625.obj,1091,1398,triangle,"{""min"": [-0.757887, -0.803401, -0.705727], ""max"": [1.149855, 0.63741, 0.286246]}"
Bird,D00689.obj,2683,5388,triangle,"{""min"": [-1.17894, -0.377306, -0.199], ""max"": [0.767141, 0.24427, 0.340818]}"
Bird,D00736.obj,3947,7898,triangle,"{""min"": [-1.17942, -0.462894, -0.198137], ""max"": [0.798489, 0.49027, 0.084683]}"
Bird,D00762.obj,950,1896,triangle,"{""min"": [-1.0453, -0.723664, -0.387123], ""max"": [0.749594, 0.858881, 0.264739]}"
Bird,D00862.obj,757,1507,triangle,"{""min"": [-0.750402, -0.536856, -0.406756], ""max"": [1.22133, 0.40871, 0.099096]}"
Bird,D00922.obj,903,1794,triangle,"{""min"": [-0.724867, -0.536531, -0.391794], ""max"": [1.03105, 0.78013, 0.503437]}"
Bird,D00961.obj,1344,2734,triangle,"{""min"": [-1.190131, -0.684328, -0.061147], ""max"": [0.793, 0.444631, 0.192211]}"
Bird,D00999.obj,373,744,triangle,"{""min"": [-1.23089, -0.317419, -0.093164], ""max"": [0.765237, 0.37941, 0.178191]}"
Bird,m28.obj,6076,11660,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.468681, 0.578224, 0.975]}"
Bird,m29.obj,2972,5878,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.346738, 0.914682, 0.975]}"
Bird,m30.obj,390,800,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.35945, 0.524749, 0.975]}"
Bird,m31.obj,1802,3548,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.500847, 0.975, 0.514588]}"
Bird,m32.obj,1129,2246,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.382772, 0.658333, 0.975]}"
Bird,m33.obj,3144,6164,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.541498, 0.692456, 0.975]}"
Bird,m34.obj,233,462,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.257154, 0.544293]}"
Bird,m35.obj,699,1394,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.792373, 0.63608, 0.975]}"
Bird,m36.obj,1289,2503,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.944541, 0.808922, 0.975]}"
Bird,m37.obj,567,1130,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.437258, 0.746203]}"
Bird,m38.obj,464,928,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.260681, 0.292609]}"
