class,shape_file,num_vertices,num_faces,face_types,bounding_box
DeskLamp,D00715.obj,4506,9000,triangle,"{""min"": [-0.366919, -0.251922, -0.227921], ""max"": [0.633081, 0.289494, 0.254673]}"
DeskLamp,m603.obj,4492,9000,triangle,"{""min"": [-0.247251, -0.485927, -0.631995], ""max"": [0.248351, 0.441174, 0.368005]}"
DeskPhone,D00318.obj,4313,8494,triangle,"{""min"": [-0.532068, -0.413918, -0.353549], ""max"": [0.467932, 0.422053, 0.165468]}"
DeskPhone,D00680.obj,4607,8999,triangle,"{""min"": [-0.500248, -0.336669, -0.120947], ""max"": [0.499752, 0.529253, 0.143582]}"
Door,D01143.obj,2316,4608,triangle,"{""min"": [-0.316492, -0.526074, -0.0289294], ""max"": [0.317032, 0.473926, 0.0270512]}"
Door,D01167.obj,4134,9000,triangle,"{""min"": [-0.277253, -0.600471, -0.0440951], ""max"": [0.361917, 0.399529, 0.0327154]}"
Door,m1710.obj,4519,9000,triangle,"{""min"": [-0.431292, -0.443117, -0.0497382], ""max"": [0.115385, 0.556883, 0.0492818]}"
Door,m1711.obj,4036,8448,triangle,"{""min"": [-0.153434, -0.606532, -0.0438666], ""max"": [0.167674, 0.393468, 0.0327829]}"
Door,m1731.obj,4432,9000,triangle,"{""min"": [-0.506702, -0.520502, -0.0452955], ""max"": [0.493298, 0.437885, 0.0715339]}"
Drum,D00115.obj,2178,13056,triangle,"{""min"": [-0.499558, -0.451289, -0.285275], ""max"": [0.500442, 0.450217, 0.285278]}"
Drum,D00193.obj,7480,46512,triangle,"{""min"": [-0.339952, -0.339423, -0.497616], ""max"": [0.339146, 0.339275, 0.502384]}"
Fish,D00293.obj,4062,6838,triangle,"{""min"": [-0.533294, -0.248629, -0.174933], ""max"": [0.466706, 0.275711, 0.176055]}"
Fish,D00763.obj,4122,6824,triangle,"{""min"": [-0.460136, -0.263555, -0.219488], ""max"": [0.539864, 0.328645, 0.221969]}"
FloorLamp,D00388.obj,3767,7212,triangle,"{""min"": [-0.333759, -0.445285, -0.445849], ""max"": [0.666241, 0.445834, 0.445418]}"
FloorLamp,D00740.obj,4488,8960,triangle,"{""min"": [-0.384487, -0.316856, -0.317243], ""max"": [0.615513, 0.330532, 0.330615]}"
FloorLamp,D00875.obj,4584,9000,triangle,"{""min"": [-0.506561, -0.257447, -0.252755], ""max"": [0.493439, 0.253719, 0.258367]}"
Glasses,D00630.obj,4550,8999,triangle,"{""min"": [-0.53871, -0.823843, -0.195609], ""max"": [0.46129, 0.152927, 0.159491]}"
Glasses,D00883.obj,4568,8999,triangle,"{""min"": [-0.778116, -0.249974, -0.065004], ""max"": [0.218049, 0.750026, 0.0887894]}"
Guitar,D00335.obj,4630,9000,triangle,"{""min"": [-0.491823, -0.175183, -0.0595825], ""max"": [0.508177, 0.175914, 0.0668075]}"
Guitar,D00416.obj,4694,9011,triangle,"{""min"": [-0.491661, -0.193548, -0.0783282], ""max"": [0.508339, 0.198306, 0.023758]}"
Gun,D00153.obj,5644,11264,triangle,"{""min"": [-0.550218, -0.210118, -0.0626745], ""max"": [0.449782, 0.243197, 0.0553747]}"
Gun,D00606.obj,4502,9000,triangle,"{""min"": [-0.400224, -0.252692, -0.0967026], ""max"": [0.599776, 0.333932, 0.0860935]}"
Gun,m678.obj,4807,8864,triangle,"{""min"": [-0.0197259, -0.14866, -0.547409], ""max"": [0.0236716, 0.0480654, 0.452591]}"
Gun,m681.obj,4512,9000,triangle,"{""min"": [-0.638321, -0.0273291, -0.154911], ""max"": [0.361679, 0.0330063, 0.111412]}"
Gun,m682.obj,4669,9000,triangle,"{""min"": [-0.423016, -0.0282987, -0.109449], ""max"": [0.576984, 0.0362818, 0.165313]}"
Gun,m685.obj,4336,8800,triangle,"{""min"": [-0.0860858, -0.239358, -0.570082], ""max"": [0.0858865, 0.0826842, 0.429918]}"
Hand,D01022.obj,3574,9000,triangle,"{""min"": [-0.611017, -0.195485, -0.220325], ""max"": [0.388983, 0.184267, 0.29042]}"
Hand,D01197.obj,4502,9000,triangle,"{""min"": [-0.3349, -0.391331, -0.190828], ""max"": [0.448417, 0.608669, 0.211779]}"
Hand,m323.obj,4613,8999,triangle,"{""min"": [-0.186451, -0.523783, -0.198274], ""max"": [0.15715, 0.476217, 0.165358]}"
Hand,m328.obj,6038,12072,triangle,"{""min"": [-0.537275, -0.380964, -0.106863], ""max"": [0.462725, 0.48844, 0.143827]}"
Hat,m1628.obj,5023,8999,triangle,"{""min"": [-0.407665, -0.156879, -0.495733], ""max"": [0.398561, 0.402665, 0.504267]}"
Hat,m1630.obj,4502,9000,triangle,"{""min"": [-0.466967, -0.168361, -0.48103], ""max"": [0.450471, 0.267248, 0.51897]}"
Helicopter,D00751.obj,4683,9000,triangle,"{""min"": [-0.471083, -0.424404, -0.117882], ""max"": [0.528917, 0.433091, 0.14302]}"
Helicopter,m1302.obj,3987,7528,triangle,"{""min"": [-0.0985263, -0.134824, -0.539507], ""max"": [0.0988013, 0.14421, 0.460493]}"
Helicopter,m1314.obj,4617,8999,triangle,"{""min"": [-0.339968, -0.390816, -0.191615], ""max"": [0.660032, 0.391288, 0.192914]}"
Helicopter,m1319.obj,4748,9000,triangle,"{""min"": [-0.22451, -0.499164, -0.0660975], ""max"": [0.470778, 0.500836, 0.0955152]}"
Helicopter,m1325.obj,5469,9752,triangle,"{""min"": [-0.426227, -0.560883, -0.0940045], ""max"": [0.429568, 0.439117, 0.194239]}"
Helicopter,m1329.obj,4576,9000,triangle,"{""min"": [-0.384965, -0.317883, -0.480262], ""max"": [0.378973, 0.255103, 0.519738]}"
House,D00454.obj,5500,10208,triangle,"{""min"": [-0.610415, -0.403872, -0.166569], ""max"": [0.389585, 0.195833, 0.239438]}"
House,D00903.obj,8973,23668,triangle,"{""min"": [-0.483988, -0.400291, -0.198177], ""max"": [0.516012, 0.408284, 0.413122]}"
House,m433.obj,4700,9000,triangle,"{""min"": [-0.474849, -0.0602855, -0.479252], ""max"": [0.525151, 0.14926, 0.429838]}"
House,m439.obj,4346,8512,triangle,"{""min"": [-0.306482, -0.0783204, -0.490224], ""max"": [0.278878, 0.0905176, 0.509776]}"
House,m456.obj,5302,8999,triangle,"{""min"": [-0.542324, -0.224425, -0.438211], ""max"": [0.457676, 0.259219, 0.527889]}"
HumanHead,D00487.obj,12813,76368,triangle,"{""min"": [-0.474101, -0.313754, -0.412682], ""max"": [0.314896, 0.493576, 0.587318]}"
HumanHead,D00653.obj,11458,68232,triangle,"{""min"": [-0.302624, -0.227919, -0.594495], ""max"": [0.234981, 0.401277, 0.405505]}"
HumanHead,D00690.obj,4769,28086,triangle,"{""min"": [-0.362924, -0.342154, -0.58972], ""max"": [0.362935, 0.552025, 0.41028]}"
HumanHead,m354.obj,4510,8999,triangle,"{""min"": [-0.267688, -0.491386, -0.503803], ""max"": [0.26929, 0.508614, 0.228359]}"
HumanHead,m355.obj,4502,9000,triangle,"{""min"": [-0.291045, -0.573468, -0.38615], ""max"": [0.296733, 0.426532, 0.413232]}"
HumanHead,m367.obj,3810,7408,triangle,"{""min"": [-0.298009, -0.525157, -0.391447], ""max"": [0.307182, 0.474843, 0.241594]}"
Humanoid,m131.obj,5385,9000,triangle,"{""min"": [-0.152147, -0.104838, -0.415746], ""max"": [0.16146, 0.0767693, 0.584254]}"
Humanoid,m135.obj,4592,9000,triangle,"{""min"": [-0.129112, -0.549767, -0.0936901], ""max"": [0.152689, 0.450233, 0.158365]}"
Humanoid,m143.obj,5647,10737,triangle,"{""min"": [-0.190098, -0.600098, -0.091505], ""max"": [0.213794, 0.399902, 0.0818824]}"
Humanoid,m148.obj,3964,7707,triangle,"{""min"": [-0.266226, -0.566691, -0.119429], ""max"": [0.27312, 0.433309, 0.0843624]}"
Humanoid,m155.obj,5154,10304,triangle,"{""min"": [-0.259657, -0.57893, -0.106393], ""max"": [0.252205, 0.42107, 0.076737]}"
Humanoid,m159.obj,4587,9000,triangle,"{""min"": [-0.144863, -0.59635, -0.0826203], ""max"": [0.160147, 0.40365, 0.110321]}"
Humanoid,m160.obj,4639,9000,triangle,"{""min"": [-0.170376, -0.564734, -0.0980167], ""max"": [0.180491, 0.435266, 0.30202]}"
Humanoid,m176.obj,4564,9000,triangle,"{""min"": [-0.209982, -0.52988, -0.0779446], ""max"": [0.215479, 0.47012, 0.0911704]}"
Humanoid,m215.obj,4517,9000,triangle,"{""min"": [-0.141588, -0.447805, -0.076218], ""max"": [0.142288, 0.552195, 0.0906431]}"
Humanoid,m221.obj,4520,9000,triangle,"{""min"": [-0.474403, -0.625615, -0.0842764], ""max"": [0.47431, 0.374385, 0.111933]}"
Humanoid,m226.obj,4512,9000,triangle,"{""min"": [-0.435437, -0.529791, -0.139567], ""max"": [0.437269, 0.470209, 0.110742]}"
Humanoid,m232.obj,4502,9000,triangle,"{""min"": [-0.445893, -0.516133, -0.0970562], ""max"": [0.456164, 0.483867, 0.177078]}"
Humanoid,m233.obj,4532,9000,triangle,"{""min"": [-0.498264, -0.624499, -0.0804579], ""max"": [0.491247, 0.375501, 0.0923783]}"
Humanoid,m251.obj,4507,9000,triangle,"{""min"": [-0.377703, -0.553211, -0.0939114], ""max"": [0.377284, 0.446789, 0.0798086]}"
Humanoid,m255.obj,3640,9000,triangle,"{""min"": [-0.482595, -0.467138, -0.0745804], ""max"": [0.482691, 0.532862, 0.0888042]}"
Insect,D00081.obj,4648,9248,triangle,"{""min"": [-0.503158, -0.189184, -0.149818], ""max"": [0.496842, 0.602472, 0.173477]}"
Insect,D00788.obj,6170,9662,triangle,"{""min"": [-0.413561, -0.354247, -0.212902], ""max"": [0.586439, 0.434801, 0.339224]}"
Insect,D00855.obj,4454,8864,triangle,"{""min"": [-0.566064, -0.358479, -0.128044], ""max"": [0.433936, 0.349951, 0.17067]}"
Insect,m16.obj,4611,8999,triangle,"{""min"": [-0.422875, -0.0856536, -0.363204], ""max"": [0.577125, 0.172384, 0.36697]}"
Insect,m22.obj,4983,9920,triangle,"{""min"": [-0.5, -0.243213, -0.193963], ""max"": [0.5, 0.129643, 0.50599]}"
Insect,m26.obj,5266,10274,triangle,"{""min"": [-0.429512, -0.256375, -0.512258], ""max"": [0.434459, 0.164481, 0.487742]}"
Insect,m6.obj,4682,9000,triangle,"{""min"": [-0.336378, -0.419651, -0.515273], ""max"": [0.336542, 0.293945, 0.484727]}"
Jet,m1147.obj,4611,9280,triangle,"{""min"": [-0.555129, -0.0896818, -0.452946], ""max"": [0.444871, 0.229844, 0.45294]}"
Jet,m1178.obj,4074,9152,triangle,"{""min"": [-0.254329, -0.0646104, -0.548475], ""max"": [0.254338, 0.121854, 0.451525]}"
Jet,m1179.obj,4370,7976,triangle,"{""min"": [-0.312837, -0.0527711, -0.467072], ""max"": [0.311431, 0.153199, 0.532928]}"
Jet,m1180.obj,4490,9000,triangle,"{""min"": [-0.338414, -0.0638755, -0.376805], ""max"": [0.345902, 0.154585, 0.623195]}"
Jet,m1194.obj,4912,8999,triangle,"{""min"": [-0.387675, -0.38383, -0.0592131], ""max"": [0.612325, 0.387, 0.177426]}"
Jet,m1199.obj,4563,9000,triangle,"{""min"": [-0.547527, -0.0504676, -0.280127], ""max"": [0.452473, 0.153439, 0.280127]}"
Jet,m1223.obj,4462,8920,triangle,"{""min"": [-0.347694, -0.0421983, -0.446207], ""max"": [0.347691, 0.15483, 0.553793]}"
Jet,m1224.obj,4732,8999,triangle,"{""min"": [-0.538047, -0.227345, -0.0364854], ""max"": [0.461953, 0.231293, 0.12276]}"
Jet,m1231.obj,4209,8320,triangle,"{""min"": [-0.255081, -0.0524641, -0.43067], ""max"": [0.26156, 0.0911557, 0.56933]}"
Jet,m1243.obj,4629,9536,triangle,"{""min"": [-0.333683, -0.068942, -0.546962], ""max"": [0.333873, 0.122492, 0.453038]}"
Jet,m1269.obj,4975,9000,triangle,"{""min"": [-0.268161, -0.482703, -0.0187775], ""max"": [0.258367, 0.517297, 0.0619107]}"
Jet,m1275.obj,4870,9000,triangle,"{""min"": [-0.275923, -0.494886, -0.0715122], ""max"": [0.274084, 0.505114, 0.0827452]}"
Jet,m1287.obj,4846,9000,triangle,"{""min"": [-0.195068, -0.498729, -0.0247879], ""max"": [0.267249, 0.501271, 0.0704924]}"
Jet,m1288.obj,5706,10696,triangle,"{""min"": [-0.300796, -0.499999, -0.111209], ""max"": [0.394906, 0.500001, 0.114735]}"
Jet,m1296.obj,4708,8999,triangle,"{""min"": [-0.258421, -0.493319, -0.0342602], ""max"": [0.211303, 0.506681, 0.0619773]}"
Knife,D01107.obj,3890,23292,triangle,"{""min"": [-0.536776, -0.0276126, -0.11633], ""max"": [0.463224, 0.0303115, 0.0662272]}"
Knife,m722.obj,4641,9000,triangle,"{""min"": [-0.0327066, -0.0777711, -0.49398], ""max"": [0.0338866, 0.0798632, 0.50602]}"
Knife,m728.obj,4691,8999,triangle,"{""min"": [-0.0521169, -0.209927, -0.325769], ""max"": [0.0537198, 0.0969332, 0.674231]}"
MilitaryVehicle,D00458.obj,5140,8999,triangle,"{""min"": [-0.459839, -0.25752, -0.12513], ""max"": [0.540161, 0.240859, 0.248879]}"
MilitaryVehicle,D00932.obj,6088,8999,triangle,"{""min"": [-0.587208, -0.300276, -0.180707], ""max"": [0.412792, 0.293925, 0.381516]}"
Monitor,D00339.obj,5083,9500,triangle,"{""min"": [-0.34102, -0.427496, -0.10382], ""max"": [0.65898, 0.531969, 0.270855]}"
Monitor,D00548.obj,4519,9000,triangle,"{""min"": [-0.53022, -0.251439, -0.136383], ""max"": [0.46978, 0.595131, 0.154622]}"
Monoplane,D00169.obj,4586,9000,triangle,"{""min"": [-0.516674, -0.438596, -0.125175], ""max"": [0.483326, 0.435217, 0.0580175]}"
Monoplane,D00925.obj,4586,8999,triangle,"{""min"": [-0.314229, -0.504732, -0.142463], ""max"": [0.513684, 0.495268, 0.0483656]}"
Motorcycle,D00021.obj,4852,9000,triangle,"{""min"": [-0.494779, -0.316753, -0.239656], ""max"": [0.505221, 0.364419, 0.202682]}"
Motorcycle,D00858.obj,4644,9000,triangle,"{""min"": [-0.446566, -0.369446, -0.207965], ""max"": [0.553434, 0.394265, 0.200382]}"
Motorcycle,m1483.obj,4451,9000,triangle,"{""min"": [-0.169459, -0.212754, -0.529964], ""max"": [0.170502, 0.336156, 0.470036]}"
Mug,D00728.obj,4511,9000,triangle,"{""min"": [-0.46397, -0.640187, -0.328561], ""max"": [0.53603, 0.309726, 0.321133]}"
Mug,D00825.obj,3638,7200,triangle,"{""min"": [-0.489658, -0.273418, -0.387057], ""max"": [0.510342, 0.7251, 0.399193]}"
Mug,D00923.obj,11395,45278,triangle,"{""min"": [-0.546205, -0.450578, -0.345589], ""max"": [0.453795, 0.430914, 0.338086]}"
MultiSeat,D00046.obj,4724,9416,triangle,"{""min"": [-0.571897, -0.415491, -0.329199], ""max"": [0.428103, 0.446559, 0.344099]}"
MultiSeat,D00263.obj,4638,8999,triangle,"{""min"": [-0.501059, -0.396129, -0.400985], ""max"": [0.498941, 0.414594, 0.23041]}"
MultiSeat,D00637.obj,4412,8999,triangle,"{""min"": [-0.499553, -0.317866, -0.266581], ""max"": [0.500447, 0.328696, 0.28408]}"
MultiSeat,D00985.obj,4516,9000,triangle,"{""min"": [-0.503771, -0.423333, -0.325853], ""max"": [0.496229, 0.413775, 0.263488]}"
MultiSeat,m777.obj,3845,7440,triangle,"{""min"": [-0.497574, -0.24023, -0.056146], ""max"": [0.502426, 0.149123, 0.122771]}"
Musical_Instrument,m626.obj,4500,8660,triangle,"{""min"": [-0.475012, -0.331989, -0.035594], ""max"": [0.524988, 0.315727, 0.0271196]}"
Musical_Instrument,m632.obj,3935,7728,triangle,"{""min"": [-0.19355, -0.386993, -0.0501127], ""max"": [0.159246, 0.613007, 0.0396026]}"
Musical_Instrument,m645.obj,5793,9000,triangle,"{""min"": [-0.323097, -0.30365, -0.657265], ""max"": [0.328934, 0.436261, 0.342735]}"
NonWheelChair,D00240.obj,5854,11680,triangle,"{""min"": [-0.531647, -0.254942, -0.251798], ""max"": [0.468353, 0.279658, 0.206835]}"
NonWheelChair,D00306.obj,4264,8440,triangle,"{""min"": [-0.402439, -0.366292, -0.547824], ""max"": [0.597561, 0.288649, 0.25456]}"
NonWheelChair,m797.obj,4214,8999,triangle,"{""min"": [-0.374879, -0.240103, -0.309348], ""max"": [0.265198, 0.759897, 0.306956]}"
NonWheelChair,m814.obj,4523,8736,triangle,"{""min"": [-0.268158, -0.556406, -0.222007], ""max"": [0.268126, 0.443594, 0.334381]}"
NonWheelChair,m820.obj,6348,13312,triangle,"{""min"": [-0.282306, -0.467213, -0.246798], ""max"": [0.282306, 0.532787, 0.337148]}"
NonWheelChair,m828.obj,4524,9000,triangle,"{""min"": [-0.254878, -0.446348, -0.264937], ""max"": [0.253618, 0.553652, 0.20195]}"
PianoBoard,D00122.obj,7521,43908,triangle,"{""min"": [-0.49865, -0.0859726, -0.38449], ""max"": [0.50135, 0.323551, 0.399183]}"
PianoBoard,D00885.obj,6603,38235,triangle,"{""min"": [-0.490033, -0.212379, -0.666726], ""max"": [0.509967, 0.205724, 0.284951]}"
PlantIndoors,D00466.obj,5992,8999,triangle,"{""min"": [-0.489885, -0.428184, -0.503165], ""max"": [0.510115, 0.430916, 0.460821]}"
PlantIndoors,D00657.obj,5671,7624,triangle,"{""min"": [-0.52182, -0.315923, -0.166773], ""max"": [0.47818, 0.277132, 0.15076]}"
PlantIndoors,m1013.obj,6365,7424,triangle,"{""min"": [-0.476135, -0.482061, -0.492972], ""max"": [0.449277, 0.429291, 0.507028]}"
