class,shape_file,num_vertices,num_faces,face_types,bounding_box
Bed,D00210.obj,9521,18697,triangle,"{""min"": [-0.667887, -0.532688, -0.412555], ""max"": [0.81694, 0.866731, 0.546372]}"
Bed,D00213.obj,9074,18056,triangle,"{""min"": [-0.955079, -0.365319, -0.375599], ""max"": [0.747501, 0.50444, 0.275625]}"
Bed,D00217.obj,9926,19568,triangle,"{""min"": [-0.842601, -0.54509, -0.3038], ""max"": [0.881592, 0.411619, 0.422525]}"
Bed,D00307.obj,8208,16127,triangle,"{""min"": [-0.820216, -0.833938, -0.213808], ""max"": [0.991699, 0.871742, 0.392634]}"
Bed,D00322.obj,7442,14796,triangle,"{""min"": [-0.94314, -0.415536, -0.520955], ""max"": [0.864001, 0.599245, 0.520602]}"
Bed,D00417.obj,9552,19032,triangle,"{""min"": [-0.799888, -0.509407, -0.374753], ""max"": [0.796046, 0.668083, 0.302302]}"
Bed,D00538.obj,7136,13868,triangle,"{""min"": [-0.838246, -0.479658, -0.325735], ""max"": [0.8386, 0.702627, 0.411787]}"
Bed,D00545.obj,6544,12944,triangle,"{""min"": [-0.832734, -0.47967, -0.39825], ""max"": [0.876784, 0.747412, 0.346334]}"
Bed,D00552.obj,6349,12248,triangle,"{""min"": [-1.05698, -0.719045, -0.464456], ""max"": [0.489625, 0.71651, 0.232915]}"
Bed,D00565.obj,8014,15787,triangle,"{""min"": [-1.08588, -0.605613, -0.375019], ""max"": [0.602982, 0.718594, 0.180431]}"
Bed,D00650.obj,8159,16233,triangle,"{""min"": [-0.863733, -0.550605, -0.421559], ""max"": [0.833154, 0.377532, 0.282019]}"
Bed,D00735.obj,5985,10944,triangle,"{""min"": [-0.644923, -0.684425, -0.312594], ""max"": [1.11344, 0.73777, 0.476146]}"
Bed,D00836.obj,6343,12488,triangle,"{""min"": [-0.795864, -0.365307, -0.304602], ""max"": [0.919097, 0.512459, 0.597853]}"
Bed,D00839.obj,8944,17824,triangle,"{""min"": [-0.800648, -0.877287, -0.351917], ""max"": [0.864395, 0.569772, 0.290771]}"
Bed,D00969.obj,9744,18656,triangle,"{""min"": [-0.906979, -0.928304, -0.466518], ""max"": [0.798208, 0.569391, 0.379395]}"
Bed,D00988.obj,5024,9984,triangle,"{""min"": [-0.867888, -0.78697, -0.517681], ""max"": [0.815509, 0.439892, 0.208921]}"
Bed,m945.obj,8112,15657,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.740004, 0.813378, 0.975]}"
Bed,m946.obj,5651,10304,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.494149, 0.494147, 0.975]}"
Bed,m947.obj,5061,8960,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.721994, 0.445454, 0.975]}"
Bed,m948.obj,9947,19738,triangle,"{""min"": [0.025, 0.024558, 0.025], ""max"": [0.975, 0.893382, 0.961408]}"
Bed,m949.obj,8673,17322,triangle,"{""min"": [0.0238833, 0.025, 0.024713], ""max"": [0.959514, 0.975, 0.489954]}"
Bed,m950.obj,6032,11520,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.769384, 0.889227, 0.975]}"
Bed,m951.obj,8212,15587,triangle,"{""min"": [0.025, 0.025, 0.014355], ""max"": [0.804411, 0.536752, 0.975]}"
Bicycle,D00016.obj,8173,15411,triangle,"{""min"": [-0.914299, -0.44062, -0.209935], ""max"": [0.959955, 0.818183, 0.177847]}"
Bicycle,D00033.obj,8554,16124,triangle,"{""min"": [-1.0652, -0.389308, -0.281626], ""max"": [0.878724, 0.704617, 0.310015]}"
Bicycle,D00040.obj,9825,18593,triangle,"{""min"": [-0.94097, -0.458162, -0.31764], ""max"": [0.963824, 0.744808, 0.315601]}"
Bicycle,D00077.obj,8970,17525,triangle,"{""min"": [-0.846692, -0.658064, -0.363555], ""max"": [1.04491, 0.486785, 0.288896]}"
Bicycle,D00078.obj,8904,17034,triangle,"{""min"": [-1.01698, -0.596377, -0.365096], ""max"": [0.86983, 0.758111, 0.358414]}"
Bicycle,D00462.obj,8314,14608,triangle,"{""min"": [-0.981278, -0.593387, -0.276253], ""max"": [0.933426, 0.611169, 0.236936]}"
Bicycle,D00514.obj,6951,12939,triangle,"{""min"": [-1.00041, -0.554131, -0.218428], ""max"": [0.867701, 0.697751, 0.17829]}"
Bicycle,D00536.obj,8235,15646,triangle,"{""min"": [-0.885594, -0.551904, -0.459872], ""max"": [1.02254, 0.679122, 0.437119]}"
Bicycle,D00555.obj,9989,17241,triangle,"{""min"": [-0.953013, -0.49476, -0.333223], ""max"": [0.97346, 0.757895, 0.354471]}"
Bicycle,D00558.obj,9772,18406,triangle,"{""min"": [-1.01428, -0.539415, -0.283491], ""max"": [0.938784, 0.584583, 0.23671]}"
Bicycle,D00567.obj,7306,14656,triangle,"{""min"": [-0.923799, -0.503743, -0.288646], ""max"": [0.991099, 0.689679, 0.266948]}"
Bicycle,D00621.obj,8173,15411,triangle,"{""min"": [-0.914804, -0.720661, -0.212118], ""max"": [0.956869, 0.549773, 0.175426]}"
Bicycle,D00708.obj,8855,16857,triangle,"{""min"": [-0.993872, -0.56247, -0.307784], ""max"": [0.942018, 0.649391, 0.280629]}"
Bicycle,D00750.obj,8718,17097,triangle,"{""min"": [-0.811559, -0.818838, -0.167292], ""max"": [1.10338, 0.736372, 0.439656]}"
Bicycle,D00838.obj,9199,17550,triangle,"{""min"": [-0.942974, -0.638045, -0.298061], ""max"": [0.971944, 0.560247, 0.284137]}"
Bicycle,D00847.obj,8901,17030,triangle,"{""min"": [-0.932407, -0.589276, -0.361297], ""max"": [0.973915, 0.732026, 0.361904]}"
Bicycle,D00904.obj,5354,10548,triangle,"{""min"": [-0.959896, -0.599316, -0.196088], ""max"": [0.953013, 0.637406, 0.191298]}"
Bicycle,D00930.obj,8141,15224,triangle,"{""min"": [-0.737169, -0.51933, -0.34219], ""max"": [0.993368, 0.852751, 0.337073]}"
Bicycle,D00931.obj,9203,17046,triangle,"{""min"": [-0.920301, -0.400506, -0.43291], ""max"": [0.849829, 0.683783, 0.135606]}"
Bicycle,D00974.obj,6044,11946,triangle,"{""min"": [-0.843326, -0.583879, -0.210511], ""max"": [1.05063, 0.550897, 0.209059]}"
Bicycle,m1472.obj,7085,13440,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.406458, 0.566816, 0.975]}"
Bicycle,m1473.obj,8556,16136,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.557643, 0.314071]}"
Bicycle,m1475.obj,6044,11948,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.513449, 0.232333]}"
Bicycle,m1476.obj,7306,14656,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.299675, 0.574723, 0.975]}"
Bicycle,m1477.obj,8902,17025,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.615796, 0.376031]}"
Bicycle,m1478.obj,8173,15412,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.611666, 0.223576]}"
Biplane,D00069.obj,9855,19355,triangle,"{""min"": [-1.06342, -0.446879, -0.200048], ""max"": [0.905137, 0.55329, 0.199738]}"
Biplane,D00132.obj,9298,17372,triangle,"{""min"": [-0.948872, -0.416782, -0.129309], ""max"": [0.947322, 0.85261, 0.255501]}"
Biplane,D00178.obj,9435,16533,triangle,"{""min"": [-0.580523, -0.469202, -0.176893], ""max"": [0.487153, 0.591736, 0.125855]}"
Biplane,D00199.obj,8855,15012,triangle,"{""min"": [-1.01653, -0.38886, -0.234302], ""max"": [0.915606, 1.07596, 0.339116]}"
Biplane,D00246.obj,5020,9246,triangle,"{""min"": [-0.984595, -0.395955, -0.193048], ""max"": [0.998878, 0.632082, 0.139304]}"
Biplane,D00276.obj,7484,14656,triangle,"{""min"": [-1.08018, -0.864861, -0.468883], ""max"": [0.699036, 0.766394, 0.477538]}"
Biplane,D00277.obj,9606,15762,triangle,"{""min"": [-0.557817, -1.05515, -0.278621], ""max"": [0.804851, 0.813411, 0.268756]}"
Biplane,D00320.obj,9723,17379,triangle,"{""min"": [-0.990106, -0.75142, -0.152266], ""max"": [0.984606, 0.427939, 0.303238]}"
Biplane,D00373.obj,5940,11385,triangle,"{""min"": [-0.666583, -0.96762, -0.376918], ""max"": [0.863905, 0.930583, 0.245878]}"
Biplane,D00410.obj,8548,17016,triangle,"{""min"": [-1.1498, -0.571534, -0.231691], ""max"": [0.772427, 0.608046, 0.173266]}"
Biplane,D00490.obj,9070,17678,triangle,"{""min"": [-0.858495, -0.555024, -0.266257], ""max"": [0.970724, 0.710529, 0.214749]}"
Biplane,D00515.obj,5376,10513,triangle,"{""min"": [-0.890078, -0.889517, -0.31532], ""max"": [0.687934, 0.863811, 0.254273]}"
Biplane,D00601.obj,9781,19406,triangle,"{""min"": [-0.807423, -0.49454, -0.350623], ""max"": [0.820866, 0.784118, 0.447235]}"
Biplane,D00616.obj,9423,19500,triangle,"{""min"": [-1.03189, -0.595964, -0.192579], ""max"": [0.95107, 0.339843, 0.186078]}"
Biplane,D00632.obj,8634,16384,triangle,"{""min"": [-0.845186, -0.93675, -0.236713], ""max"": [0.628879, 0.935701, 0.317531]}"
Biplane,D00634.obj,7958,14436,triangle,"{""min"": [-0.957933, -0.737998, -0.336325], ""max"": [0.976742, 0.79603, 0.259276]}"
Biplane,D00666.obj,6634,12704,triangle,"{""min"": [-1.22452, -0.946743, -0.266142], ""max"": [0.693364, 0.962328, 0.179309]}"
Biplane,D00854.obj,8180,15775,triangle,"{""min"": [-0.967073, -0.953196, -0.191033], ""max"": [0.45412, 0.980111, 0.354826]}"
Biplane,D00890.obj,9810,18076,triangle,"{""min"": [-0.889169, -0.837059, -0.259336], ""max"": [0.882175, 0.766087, 0.321081]}"
Biplane,D00900.obj,8150,13315,triangle,"{""min"": [-1.17441, -0.897227, -0.179258], ""max"": [0.802918, 0.482675, 0.275993]}"
Biplane,m1118.obj,8308,15918,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.231623, 0.526884]}"
Biplane,m1119.obj,9860,19343,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.379325, 0.815271]}"
Biplane,m1120.obj,9280,17014,triangle,"{""min"": [0.025, 0.025, 0.025015], ""max"": [0.975, 0.370037, 0.887868]}"
Biplane,m1121.obj,8539,16439,triangle,"{""min"": [0.0257155, 0.025, 0.025], ""max"": [0.792248, 0.975, 0.328749]}"
Biplane,m1122.obj,6704,11497,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.93572, 0.975, 0.304519]}"
Biplane,m1123.obj,7923,15340,triangle,"{""min"": [0.025, 0.024993, 0.025], ""max"": [0.697675, 0.975007, 0.317316]}"
Biplane,m1124.obj,8154,15589,triangle,"{""min"": [0.0250974, 0.025, 0.0319421], ""max"": [0.633082, 0.975, 0.240746]}"
Biplane,m1125.obj,5646,10464,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.799669, 0.975, 0.274375]}"
Biplane,m1126.obj,8455,16422,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.788134, 0.975, 0.236106]}"
Biplane,m1127.obj,9377,18169,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.811053, 0.975, 0.219704]}"
Biplane,m1128.obj,7968,15375,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.967087, 0.241951]}"
Biplane,m1129.obj,7870,15245,triangle,"{""min"": [0.025, 0.025, 0.0248811], ""max"": [0.975, 0.346551, 0.699499]}"
Biplane,m1131.obj,6530,12288,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.70586, 0.975, 0.196732]}"
Biplane,m1132.obj,9283,17820,triangle,"{""min"": [0.025, 0.0249767, 0.025], ""max"": [0.7227, 0.975023, 0.209765]}"
Biplane,m1133.obj,8634,16384,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.769747, 0.975, 0.311217]}"
Biplane,m1134.obj,9240,17890,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.542388, 0.975, 0.1732]}"
Biplane,m1135.obj,8672,16372,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.545907, 0.975, 0.191232]}"
Biplane,m1136.obj,8128,15847,triangle,"{""min"": [0.025, 0.025, 0.02605], ""max"": [0.559108, 0.975, 0.233333]}"
Biplane,m1137.obj,9651,18309,triangle,"{""min"": [0.024975, 0.025, 0.0308645], ""max"": [0.461995, 0.975, 0.197352]}"
Biplane,m1138.obj,7555,13808,triangle,"{""min"": [0.052495, 0.025, 0.025], ""max"": [0.975, 0.907034, 0.377887]}"
Biplane,m1139.obj,7829,13210,triangle,"{""min"": [0.025, 0.0248953, 0.025], ""max"": [0.647434, 0.975095, 0.274384]}"
Biplane,m1141.obj,9224,18007,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.310844, 0.62003]}"
Biplane,m1143.obj,7897,15446,triangle,"{""min"": [0.0249715, 0.025, 0.025], ""max"": [0.504495, 0.975, 0.210388]}"
Biplane,m1144.obj,9788,18757,triangle,"{""min"": [0.0249886, 0.025, 0.025], ""max"": [0.975018, 0.716901, 0.291304]}"
Biplane,m1146.obj,6385,12060,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.88836, 0.32216, 0.975]}"
Bird,D00089.obj,8073,16142,triangle,"{""min"": [-1.14688, -0.562623, -0.314817], ""max"": [0.76827, 0.507858, 0.152308]}"
Bird,D00113.obj,8674,17308,triangle,"{""min"": [-0.98969, -0.565778, -0.55773], ""max"": [0.729676, 0.957181, 0.602622]}"
Bird,D00164.obj,8182,16104,triangle,"{""min"": [-0.692378, -0.498351, -0.400888], ""max"": [1.18953, 0.598524, 0.105716]}"
Bird,D00234.obj,9699,19348,triangle,"{""min"": [-0.928219, -0.966801, -0.185647], ""max"": [0.947521, 0.625768, 0.25714]}"
Bird,D00271.obj,9976,19261,triangle,"{""min"": [-1.17434, -0.67701, -0.192772], ""max"": [0.735516, 0.633247, 0.20922]}"
Bird,D00284.obj,8061,16115,triangle,"{""min"": [-1.17688, -0.422644, -0.266891], ""max"": [0.723095, 0.608828, 0.202101]}"
Bird,D00323.obj,9396,18169,triangle,"{""min"": [-0.777682, -0.188336, -0.049014], ""max"": [1.19869, 0.343291, 0.043661]}"
Bird,D00386.obj,6998,13992,triangle,"{""min"": [-1.05762, -0.286252, -0.132731], ""max"": [0.810894, 0.353767, 0.073903]}"
Bird,D00438.obj,7344,14572,triangle,"{""min"": [-1.18694, -0.545674, -0.194944], ""max"": [0.786275, 0.371307, 0.064915]}"
Bird,D00442.obj,8996,17079,triangle,"{""min"": [-0.874312, -0.617021, -0.37487], ""max"": [0.911395, 0.504857, 0.525607]}"
Bird,D00546.obj,9096,17574,triangle,"{""min"": [-1.23614, -0.288082, -0.248996], ""max"": [0.715362, 0.408477, 0.150496]}"
Bird,D00599.obj,7195,14256,triangle,"{""min"": [-1.20739, -0.452237, -0.05299], ""max"": [0.749861, 0.290011, 0.157614]}"
Bird,D00625.obj,9808,17447,triangle,"{""min"": [-0.757887, -0.798587, -0.705727], ""max"": [1.14986, 0.63741, 0.286246]}"
Bird,D00689.obj,8376,16603,triangle,"{""min"": [-1.17526, -0.376146, -0.199], ""max"": [0.763433, 0.243356, 0.340449]}"
Bird,D00736.obj,8588,17077,triangle,"{""min"": [-1.17558, -0.462894, -0.198137], ""max"": [0.794703, 0.488719, 0.0836949]}"
Bird,D00762.obj,8283,16562,triangle,"{""min"": [-1.0453, -0.723664, -0.386356], ""max"": [0.749594, 0.848577, 0.264739]}"
Bird,D00862.obj,9390,18769,triangle,"{""min"": [-0.750402, -0.536663, -0.404387], ""max"": [1.21746, 0.40716, 0.099096]}"
Bird,D00922.obj,7841,15670,triangle,"{""min"": [-0.724867, -0.536531, -0.391794], ""max"": [1.03105, 0.78013, 0.502507]}"
Bird,D00961.obj,5404,10688,triangle,"{""min"": [-1.19013, -0.684328, -0.061147], ""max"": [0.793, 0.444631, 0.192211]}"
Bird,D00999.obj,5947,11872,triangle,"{""min"": [-1.23089, -0.317419, -0.093164], ""max"": [0.765237, 0.37941, 0.178191]}"
Bird,m28.obj,6057,11644,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.468681, 0.578224, 0.975]}"
Bird,m29.obj,9228,18338,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.346738, 0.914682, 0.975]}"
Bird,m30.obj,6135,11936,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.35945, 0.524749, 0.975]}"
Bird,m31.obj,7152,14192,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.500847, 0.975, 0.514588]}"
Bird,m32.obj,9816,19620,triangle,"{""min"": [0.025, 0.0329601, 0.0388717], ""max"": [0.382772, 0.658333, 0.97242]}"
Bird,m33.obj,9677,19230,triangle,"{""min"": [0.0251664, 0.025, 0.025], ""max"": [0.541418, 0.692456, 0.975]}"
Bird,m34.obj,8073,16142,triangle,"{""min"": [0.0410619, 0.025, 0.025], ""max"": [0.967843, 0.255602, 0.544293]}"
Bird,m35.obj,8700,17396,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.792373, 0.63608, 0.975]}"
